x,y,elevation
21,58,117.33
22,58,119.12
23,58,120.11
24,58,121.59
25,58,121.1
26,58,125.58
27,58,119.33
28,58,123.53
29,58,122.1
30,58,122.25
31,58,120.56
32,58,124.06
33,58,123.05
34,58,123.04
35,58,121.23
36,58,119.68
37,58,119.55
38,58,119.82
39,58,114.15
40,58,119.07
41,58,121.29
42,58,116.48
43,58,114.02
44,58,113.3
45,58,114.09
46,58,111.21
47,58,112.54
48,58,109.55
49,58,112.45
50,58,111.56
51,58,106.73
52,58,106.47
53,58,105.88
54,58,105.25
55,58,102.77
56,58,101.93
57,58,106.09
58,58,105.31
59,58,104.86
60,58,102.21
61,58,105.8
1,59,102.43
2,59,104.58
3,59,100.5
4,59,103.28
5,59,103.94
6,59,104.67
7,59,102.75
8,59,107.45
9,59,108.79
10,59,105.97
11,59,105.93
12,59,107.48
13,59,110.84
14,59,109.5
15,59,111.29
16,59,110.28
17,59,117.25
18,59,114.29
19,59,117.28
20,59,116.78
21,59,116.48
22,59,117.09
23,59,116.49
24,59,117.63
25,59,117.03
26,59,117.25
27,59,124.0
28,59,120.63
29,59,123.16
30,59,118.69
31,59,117.72
32,59,118.12
33,59,118.98
34,59,119.56
35,59,118.75
36,59,116.99
37,59,118.12
38,59,117.63
39,59,117.97
40,59,118.73
41,59,114.26
42,59,116.58
43,59,113.42
44,59,109.37
45,59,115.12
46,59,115.24
47,59,111.08
48,59,109.2
49,59,107.68
50,59,106.53
51,59,109.15
52,59,106.01
53,59,108.75
54,59,104.87
55,59,103.43
56,59,102.54
57,59,101.79
58,59,103.88
59,59,99.89
60,59,100.5
61,59,104.48
1,60,100.34
2,60,104.32
3,60,98.85
4,60,106.29
5,60,101.32
6,60,102.61
7,60,106.26
8,60,106.03
9,60,107.9
10,60,104.21
11,60,106.89
12,60,106.95
13,60,106.71
14,60,110.89
15,60,112.37
16,60,110.59
17,60,115.1
18,60,111.26
19,60,116.59
20,60,115.45
21,60,112.57
22,60,119.64
23,60,115.38
24,60,119.22
25,60,117.57
26,60,118.42
27,60,119.79
28,60,119.9
29,60,117.66
30,60,119.46
31,60,119.26
32,60,118.64
33,60,117.58
34,60,118.1
35,60,121.21
36,60,116.22
37,60,118.69
38,60,114.44
39,60,113.26
40,60,120.88
41,60,114.67
42,60,113.97
43,60,113.25
44,60,114.08
45,60,111.3
46,60,111.33
47,60,106.81
48,60,110.15
49,60,106.99
50,60,108.11
51,60,102.68
52,60,106.75
53,60,100.42
54,60,103.81
55,60,100.44
56,60,104.66
57,60,103.11
58,60,101.05
59,60,105.12
60,60,100.15
61,60,95.6
1,61,103.06
2,61,98.81
3,61,100.95
4,61,102.03
5,61,100.63
6,61,102.95
7,61,101.61
8,61,105.28
9,61,103.06
10,61,106.17
11,61,109.06
12,61,108.95
13,61,107.9
14,61,106.78
15,61,109.78
16,61,108.78
17,61,111.28
18,61,108.15
19,61,113.88
20,61,113.0
21,61,117.98
22,61,116.76
23,61,115.82
24,61,114.93
25,61,114.14
26,61,117.84
27,61,115.77
28,61,118.77
29,61,117.36
30,61,117.42
31,61,117.75
32,61,114.6
33,61,114.19
34,61,113.84
35,61,117.69
36,61,113.28
37,61,113.05
38,61,115.22
39,61,113.05
40,61,112.17
41,61,111.34
42,61,106.93
43,61,108.95
44,61,112.53
45,61,108.38
46,61,104.95
47,61,106.04
48,61,108.11
49,61,107.41
50,61,105.52
51,61,104.13
52,61,102.15
53,61,105.16
54,61,105.61
55,61,106.06
56,61,100.84
57,61,105.41
58,61,102.23
59,61,102.08
60,61,103.54
61,61,100.42
1,62,97.49
2,62,103.51
3,62,103.11
4,62,102.03
5,62,104.37
6,62,105.19
7,62,100.95
8,62,104.49
9,62,100.4
10,62,105.24
11,62,105.3
12,62,107.62
13,62,105.09
14,62,107.02
15,62,102.06
16,62,110.25
17,62,109.6
18,62,110.58
19,62,108.03
20,62,112.41
21,62,115.48
22,62,112.34
23,62,114.49
24,62,111.89
25,62,113.85
26,62,111.26
27,62,116.15
28,62,115.08
29,62,112.43
30,62,113.31
31,62,114.99
32,62,116.61
33,62,117.54
34,62,114.06
35,62,111.28
36,62,114.1
37,62,116.76
38,62,109.46
39,62,110.27
40,62,112.83
41,62,111.33
42,62,109.31
43,62,110.21
44,62,111.09
45,62,108.3
46,62,107.49
47,62,108.42
48,62,106.09
49,62,108.33
50,62,109.54
51,62,103.16
52,62,101.95
53,62,104.72
54,62,100.96
55,62,100.52
56,62,98.65
57,62,101.65
58,62,102.03
59,62,100.79
60,62,104.35
61,62,103.98
1,63,105.49
2,63,101.97
3,63,104.52
4,63,103.08
5,63,103.21
6,63,102.22
7,63,99.02
8,63,105.25
9,63,106.73
10,63,101.85
11,63,105.38
12,63,107.91
13,63,105.75
14,63,109.41
15,63,107.31
16,63,107.11
17,63,111.23
18,63,107.43
19,63,108.4
20,63,108.59
21,63,108.6
22,63,111.66
23,63,110.76
24,63,113.15
25,63,109.05
26,63,110.56
27,63,113.13
28,63,116.13
29,63,114.05
30,63,112.14
31,63,110.31
32,63,111.9
33,63,112.94
34,63,108.09
35,63,110.09
36,63,110.7
37,63,111.27
38,63,111.24
39,63,109.66
40,63,111.39
41,63,110.09
42,63,108.56
43,63,110.02
44,63,109.29
45,63,104.68
46,63,106.96
47,63,108.25
48,63,108.04
49,63,106.15
50,63,104.43
51,63,105.27
52,63,105.59
53,63,103.78
54,63,103.61
55,63,102.29
56,63,99.78
57,63,101.8
58,63,100.52
59,63,100.28
60,63,104.27
61,63,103.11
1,64,98.06
2,64,99.5
3,64,101.19
4,64,100.9
5,64,103.12
6,64,100.32
7,64,105.07
8,64,103.44
9,64,103.25
10,64,104.33
11,64,103.97
12,64,101.21
13,64,105.78
14,64,105.61
15,64,104.84
16,64,109.45
17,64,109.1
18,64,113.14
19,64,110.42
20,64,107.94
21,64,107.86
22,64,109.11
23,64,109.15
24,64,111.04
25,64,108.05
26,64,112.68
27,64,111.77
28,64,112.79
29,64,109.53
30,64,112.34
31,64,114.42
32,64,110.01
33,64,109.81
34,64,112.81
35,64,109.19
36,64,110.36
37,64,113.43
38,64,108.35
39,64,112.76
40,64,108.55
41,64,106.51
42,64,109.47
43,64,107.98
44,64,107.28
45,64,105.21
46,64,106.45
47,64,101.62
48,64,105.71
49,64,107.4
50,64,100.83
51,64,103.12
52,64,101.78
53,64,100.13
54,64,98.7
55,64,100.12
56,64,101.7
57,64,104.21
58,64,98.62
59,64,102.04
60,64,101.69
61,64,104.42
1,65,102.42
2,65,102.73
3,65,103.09
4,65,100.09
5,65,101.05
6,65,104.72
7,65,98.69
8,65,101.76
9,65,100.82
10,65,104.32
11,65,103.41
12,65,105.91
13,65,104.87
14,65,102.43
15,65,102.97
16,65,106.41
17,65,105.33
18,65,106.25
19,65,109.62
20,65,109.68
21,65,112.15
22,65,108.3
23,65,107.99
24,65,110.41
25,65,108.72
26,65,109.01
27,65,109.84
28,65,113.68
29,65,111.86
30,65,112.1
31,65,113.67
32,65,112.18
33,65,107.98
34,65,111.84
35,65,111.87
36,65,110.88
37,65,108.88
38,65,110.02
39,65,108.52
40,65,106.21
41,65,106.29
42,65,108.72
43,65,105.06
44,65,104.8
45,65,107.48
46,65,105.79
47,65,106.24
48,65,102.2
49,65,105.35
50,65,102.54
51,65,101.45
52,65,102.11
53,65,105.52
54,65,101.75
55,65,106.6
56,65,97.81
57,65,98.6
58,65,104.12
59,65,104.43
60,65,99.38
61,65,101.09
1,66,102.55
2,66,100.84
3,66,101.79
4,66,101.72
5,66,98.97
6,66,101.5
7,66,102.48
8,66,102.96
9,66,99.6
10,66,104.9
11,66,104.0
12,66,101.99
13,66,108.08
14,66,104.17
15,66,104.69
16,66,106.94
17,66,109.81
18,66,107.8
19,66,108.47
20,66,105.18
21,66,107.71
22,66,106.8
23,66,109.57
24,66,110.03
25,66,111.93
26,66,104.55
27,66,107.76
28,66,111.73
29,66,106.4
30,66,110.84
31,66,111.47
32,66,109.08
33,66,106.18
34,66,108.62
35,66,111.58
36,66,111.51
37,66,108.58
38,66,105.91
39,66,111.01
40,66,108.83
41,66,104.99
42,66,107.12
43,66,106.64
44,66,104.38
45,66,105.95
46,66,107.08
47,66,103.89
48,66,106.52
49,66,100.23
50,66,107.83
51,66,103.18
52,66,104.9
53,66,102.9
54,66,100.54
55,66,101.86
56,66,97.88
57,66,102.87
58,66,101.69
59,66,100.74
60,66,102.48
61,66,100.91
1,67,102.2
2,67,103.06
3,67,100.21
4,67,99.82
5,67,98.25
6,67,102.16
7,67,103.06
8,67,99.76
9,67,105.52
10,67,101.33
11,67,99.07
12,67,106.58
13,67,99.98
14,67,106.19
15,67,106.05
16,67,105.59
17,67,104.25
18,67,106.64
19,67,108.07
20,67,104.32
21,67,108.55
22,67,108.75
23,67,107.74
24,67,106.31
25,67,109.46
26,67,108.78
27,67,105.87
28,67,107.27
29,67,109.7
30,67,108.31
31,67,110.23
32,67,107.32
33,67,105.9
34,67,112.15
35,67,104.23
36,67,106.39
37,67,107.71
38,67,108.86
39,67,107.89
40,67,110.92
41,67,105.74
42,67,103.89
43,67,104.86
44,67,104.31
45,67,104.47
46,67,102.3
47,67,105.49
48,67,104.34
49,67,100.75
50,67,104.91
51,67,101.06
52,67,100.04
53,67,102.33
54,67,98.4
55,67,102.87
56,67,95.81
57,67,99.25
58,67,104.29
59,67,99.61
60,67,99.83
61,67,103.28
1,68,99.27
2,68,102.52
3,68,103.49
4,68,102.26
5,68,98.59
6,68,100.46
7,68,107.3
8,68,101.12
9,68,108.31
10,68,106.01
11,68,103.89
12,68,103.73
13,68,102.49
14,68,103.54
15,68,102.64
16,68,104.19
17,68,101.89
18,68,102.08
19,68,107.81
20,68,102.26
21,68,107.52
22,68,102.21
23,68,107.49
24,68,106.02
25,68,109.26
26,68,106.1
27,68,102.87
28,68,106.6
29,68,107.34
30,68,106.78
31,68,108.18
32,68,105.84
33,68,104.36
34,68,104.77
35,68,105.58
36,68,105.39
37,68,111.04
38,68,108.51
39,68,107.13
40,68,106.38
41,68,105.8
42,68,105.52
43,68,104.94
44,68,104.39
45,68,99.83
46,68,102.98
47,68,102.94
48,68,101.64
49,68,101.74
50,68,103.19
51,68,103.87
52,68,102.7
53,68,103.36
54,68,103.19
55,68,100.88
56,68,102.35
57,68,97.65
58,68,100.22
59,68,99.86
60,68,103.8
61,68,101.31
1,69,98.08
2,69,102.05
3,69,102.81
4,69,100.95
5,69,102.66
6,69,96.46
7,69,96.23
8,69,99.46
9,69,102.33
10,69,105.31
11,69,100.22
12,69,101.01
13,69,103.14
14,69,102.24
15,69,102.38
16,69,102.9
17,69,106.63
18,69,106.49
19,69,104.56
20,69,108.07
21,69,106.01
22,69,107.51
23,69,103.68
24,69,104.27
25,69,104.41
26,69,105.69
27,69,106.09
28,69,106.7
29,69,110.04
30,69,107.55
31,69,105.06
32,69,106.04
33,69,108.98
34,69,107.43
35,69,108.72
36,69,104.62
37,69,103.98
38,69,103.81
39,69,104.18
40,69,102.63
41,69,105.1
42,69,104.89
43,69,106.68
44,69,100.22
45,69,101.59
46,69,104.83
47,69,103.33
48,69,102.81
49,69,105.0
50,69,100.23
51,69,100.57
52,69,100.13
53,69,97.6
54,69,101.71
55,69,100.23
56,69,99.66
57,69,99.16
58,69,100.82
59,69,99.15
60,69,101.09
61,69,101.47
1,70,100.05
2,70,100.02
3,70,101.22
4,70,100.91
5,70,103.76
6,70,101.89
7,70,103.6
8,70,102.79
9,70,99.11
10,70,100.82
11,70,102.04
12,70,104.08
13,70,106.41
14,70,101.81
15,70,103.11
16,70,104.83
17,70,103.34
18,70,106.96
19,70,101.2
20,70,105.46
21,70,105.64
22,70,106.79
23,70,104.79
24,70,106.6
25,70,104.45
26,70,103.46
27,70,103.26
28,70,102.33
29,70,104.37
30,70,105.89
31,70,104.84
32,70,105.61
33,70,107.62
34,70,104.03
35,70,109.63
36,70,106.33
37,70,104.27
38,70,104.05
39,70,102.29
40,70,104.05
41,70,99.57
42,70,106.19
43,70,97.82
44,70,103.31
45,70,100.71
46,70,101.38
47,70,101.41
48,70,106.2
49,70,99.93
50,70,103.77
51,70,104.07
52,70,96.89
53,70,100.17
54,70,104.22
55,70,98.48
56,70,103.37
57,70,100.82
58,70,100.62
59,70,100.78
60,70,101.24
61,70,98.57
1,71,100.03
2,71,101.38
3,71,101.09
4,71,101.53
5,71,99.51
6,71,102.34
7,71,101.46
8,71,98.19
9,71,100.44
10,71,99.87
11,71,100.02
12,71,101.06
13,71,103.42
14,71,101.13
15,71,103.03
16,71,102.89
17,71,101.41
18,71,102.47
19,71,105.07
20,71,103.82
21,71,104.79
22,71,106.4
23,71,104.87
24,71,100.29
25,71,104.79
26,71,103.11
27,71,108.04
28,71,105.28
29,71,103.32
30,71,105.66
31,71,104.69
32,71,101.04
33,71,106.15
34,71,103.54
35,71,107.09
36,71,103.89
37,71,106.88
38,71,104.71
39,71,105.64
40,71,102.54
41,71,104.05
42,71,99.7
43,71,102.71
44,71,99.8
45,71,100.29
46,71,100.6
47,71,103.52
48,71,101.72
49,71,101.9
50,71,101.32
51,71,103.66
52,71,101.36
53,71,101.7
54,71,99.93
55,71,103.25
56,71,103.28
57,71,100.66
58,71,99.47
59,71,97.32
60,71,98.74
61,71,96.08
1,72,98.65
2,72,101.26
3,72,100.52
4,72,105.36
5,72,100.07
6,72,100.02
7,72,103.16
8,72,97.3
9,72,98.32
10,72,102.75
11,72,101.18
12,72,101.37
13,72,100.0
14,72,102.52
15,72,100.59
16,72,102.51
17,72,100.22
18,72,102.33
19,72,106.91
20,72,102.16
21,72,102.89
22,72,102.89
23,72,103.77
24,72,104.47
25,72,104.15
26,72,104.27
27,72,103.42
28,72,104.03
29,72,103.43
30,72,100.24
31,72,109.12
32,72,105.28
33,72,101.82
34,72,104.17
35,72,100.94
36,72,102.54
37,72,100.46
38,72,103.19
39,72,99.99
40,72,103.79
41,72,104.22
42,72,101.04
43,72,102.86
44,72,100.61
45,72,103.23
46,72,100.66
47,72,103.45
48,72,98.1
49,72,99.56
50,72,99.2
51,72,101.69
52,72,102.26
53,72,101.59
54,72,99.9
55,72,95.22
56,72,100.79
57,72,102.2
58,72,105.91
59,72,99.62
60,72,99.08
61,72,100.99
1,73,99.89
2,73,103.01
3,73,98.91
4,73,100.11
5,73,102.44
6,73,101.4
7,73,103.2
8,73,100.11
9,73,103.62
10,73,97.88
11,73,98.08
12,73,104.02
13,73,101.61
14,73,103.57
15,73,102.07
16,73,102.0
17,73,99.5
18,73,102.24
19,73,105.15
20,73,102.67
21,73,104.05
22,73,104.11
23,73,100.88
24,73,104.72
25,73,102.46
26,73,102.64
27,73,107.41
28,73,104.45
29,73,102.0
30,73,103.41
31,73,103.35
32,73,106.63
33,73,103.29
34,73,107.57
35,73,100.49
36,73,102.94
37,73,101.38
38,73,101.81
39,73,101.74
40,73,101.14
41,73,105.89
42,73,105.14
43,73,102.96
44,73,101.06
45,73,100.51
46,73,103.22
47,73,102.2
48,73,101.17
49,73,102.41
50,73,102.99
51,73,100.78
52,73,99.41
53,73,98.23
54,73,101.28
55,73,105.02
56,73,98.38
57,73,102.73
58,73,99.11
59,73,99.45
60,73,102.18
61,73,99.79
1,74,100.84
2,74,100.85
3,74,99.1
4,74,102.3
5,74,100.46
6,74,97.88
7,74,98.96
8,74,94.6
9,74,101.03
10,74,103.63
11,74,99.03
12,74,102.41
13,74,102.21
14,74,99.96
15,74,104.66
16,74,101.16
17,74,105.84
18,74,98.67
19,74,101.52
20,74,101.86
21,74,102.19
22,74,103.8
23,74,109.25
24,74,103.45
25,74,102.66
26,74,100.48
27,74,98.94
28,74,105.09
29,74,101.68
30,74,107.99
31,74,104.51
32,74,103.43
33,74,103.51
34,74,103.48
35,74,101.22
36,74,99.04
37,74,101.36
38,74,102.33
39,74,100.97
40,74,99.59
41,74,100.56
42,74,104.01
43,74,103.32
44,74,102.05
45,74,102.76
46,74,99.2
47,74,99.76
48,74,101.86
49,74,99.12
50,74,101.24
51,74,98.4
52,74,97.53
53,74,102.21
54,74,102.71
55,74,99.32
56,74,97.47
57,74,96.03
58,74,104.08
59,74,100.56
60,74,99.08
61,74,99.52
1,75,96.46
2,75,101.57
3,75,104.38
4,75,98.87
5,75,105.26
6,75,100.32
7,75,103.96
8,75,101.31
9,75,101.39
10,75,104.55
11,75,102.51
12,75,101.79
13,75,97.25
14,75,98.22
15,75,102.25
16,75,104.37
17,75,101.79
18,75,100.45
19,75,98.05
20,75,100.25
21,75,102.17
22,75,100.28
23,75,100.14
24,75,102.04
25,75,105.09
26,75,103.62
27,75,102.86
28,75,102.69
29,75,103.44
30,75,102.12
31,75,101.51
32,75,103.79
33,75,101.84
34,75,99.87
35,75,105.08
36,75,98.4
37,75,105.11
38,75,103.01
39,75,99.97
40,75,101.87
41,75,100.87
42,75,103.25
43,75,103.11
44,75,102.36
45,75,102.83
46,75,101.0
47,75,104.66
48,75,103.49
49,75,99.99
50,75,102.48
51,75,102.22
52,75,100.18
53,75,99.95
54,75,102.98
55,75,100.46
56,75,100.95
57,75,103.18
58,75,105.4
59,75,99.23
60,75,99.8
61,75,100.36
1,76,100.43
2,76,101.03
3,76,99.34
4,76,97.83
5,76,103.92
6,76,101.69
7,76,99.68
8,76,101.46
9,76,104.32
10,76,99.14
11,76,101.22
12,76,98.09
13,76,100.71
14,76,102.27
15,76,98.89
16,76,100.83
17,76,102.88
18,76,102.54
19,76,99.13
20,76,102.27
21,76,102.72
22,76,101.88
23,76,103.91
24,76,100.61
25,76,102.66
26,76,99.55
27,76,98.71
28,76,103.5
29,76,101.99
30,76,101.03
31,76,99.82
32,76,103.59
33,76,98.9
34,76,103.87
35,76,102.74
36,76,98.87
37,76,101.98
38,76,106.98
39,76,103.98
40,76,99.87
41,76,102.88
42,76,98.53
43,76,98.54
44,76,101.07
45,76,102.22
46,76,102.66
47,76,102.6
48,76,101.86
49,76,97.57
50,76,100.6
51,76,102.59
52,76,101.47
53,76,100.89
54,76,101.12
55,76,101.04
56,76,96.43
57,76,102.63
58,76,100.05
59,76,101.65
60,76,95.6
61,76,103.5
1,77,97.89
2,77,105.31
3,77,104.5
4,77,97.65
5,77,101.98
6,77,98.35
7,77,99.16
8,77,99.25
9,77,101.44
10,77,101.25
11,77,98.26
12,77,101.61
13,77,100.38
14,77,97.22
15,77,100.06
16,77,104.32
17,77,100.27
18,77,97.47
19,77,102.83
20,77,99.42
21,77,101.76
22,77,101.05
23,77,104.97
24,77,101.15
25,77,99.24
26,77,100.63
27,77,99.14
28,77,101.2
29,77,105.17
30,77,104.13
31,77,105.71
32,77,102.57
33,77,101.88
34,77,99.57
35,77,102.07
36,77,101.23
37,77,103.0
38,77,99.15
39,77,101.44
40,77,98.12
41,77,101.88
42,77,102.49
43,77,97.83
44,77,98.32
45,77,98.34
46,77,100.51
47,77,98.0
48,77,103.48
49,77,101.53
50,77,101.8
51,77,97.36
52,77,103.07
53,77,101.73
54,77,99.02
55,77,97.26
56,77,100.15
57,77,99.33
58,77,99.38
59,77,98.79
60,77,101.61
61,77,94.95
1,78,103.03
2,78,102.19
3,78,100.64
4,78,99.96
5,78,102.45
6,78,100.24
7,78,99.8
8,78,102.68
9,78,104.64
10,78,98.56
11,78,101.4
12,78,98.43
13,78,101.66
14,78,99.16
15,78,103.19
16,78,100.63
17,78,100.98
18,78,104.21
19,78,99.53
20,78,102.42
21,78,99.84
22,78,103.55
23,78,104.77
24,78,100.71
25,78,96.88
26,78,99.92
27,78,106.19
28,78,100.15
29,78,104.89
30,78,100.14
31,78,100.09
32,78,102.9
33,78,102.64
34,78,103.0
35,78,101.28
36,78,103.3
37,78,103.12
38,78,103.45
39,78,99.86
40,78,103.12
41,78,99.96
42,78,100.63
43,78,100.53
44,78,98.83
45,78,97.3
46,78,103.16
47,78,99.25
48,78,100.06
49,78,99.09
50,78,99.98
51,78,99.44
52,78,102.96
53,78,99.18
54,78,103.75
55,78,102.56
56,78,99.3
57,78,100.86
58,78,101.23
59,78,101.85
60,78,102.02
61,78,100.5
1,79,98.23
2,79,101.44
3,79,99.71
4,79,94.63
5,79,101.01
6,79,98.8
7,79,99.38
8,79,100.34
9,79,97.26
10,79,100.69
11,79,99.82
12,79,98.74
13,79,100.63
14,79,97.21
15,79,100.79
16,79,101.62
17,79,101.34
18,79,102.36
19,79,103.16
20,79,100.71
21,79,103.1
22,79,100.78
23,79,99.59
24,79,100.23
25,79,101.58
26,79,103.24
27,79,101.09
28,79,99.76
29,79,104.0
30,79,98.25
31,79,99.78
32,79,102.89
33,79,104.62
34,79,102.03
35,79,101.55
36,79,100.44
37,79,102.08
38,79,101.21
39,79,99.4
40,79,100.25
41,79,99.09
42,79,100.81
43,79,101.05
44,79,103.95
45,79,99.44
46,79,100.23
47,79,103.06
48,79,104.11
49,79,101.4
50,79,99.9
51,79,99.42
52,79,96.65
53,79,98.44
54,79,100.47
55,79,99.87
56,79,101.45
57,79,99.79
58,79,98.71
59,79,100.82
60,79,105.13
61,79,99.47
1,80,100.39
2,80,101.82
3,80,99.0
4,80,102.71
5,80,97.03
6,80,99.4
7,80,99.62
8,80,100.58
9,80,96.36
10,80,103.04
11,80,101.2
12,80,102.65
13,80,103.67
14,80,99.0
15,80,95.53
16,80,102.85
17,80,100.03
18,80,98.37
19,80,101.83
20,80,105.64
21,80,100.53
22,80,102.68
23,80,98.84
24,80,97.46
25,80,102.69
26,80,101.97
27,80,99.96
28,80,104.32
29,80,97.38
30,80,98.46
31,80,99.83
32,80,100.19
33,80,103.83
34,80,100.98
35,80,100.47
36,80,98.3
37,80,102.98
38,80,98.51
39,80,98.2
40,80,99.91
41,80,101.0
42,80,99.2
43,80,102.01
44,80,100.0
45,80,102.63
46,80,101.49
47,80,104.03
48,80,99.52
49,80,102.06
50,80,96.76
51,80,106.09
52,80,101.86
53,80,99.65
54,80,99.7
55,80,99.7
56,80,103.85
57,80,101.95
58,80,99.24
59,80,97.63
60,80,102.49
61,80,101.76
1,81,101.5
2,81,99.94
3,81,99.52
4,81,103.51
5,81,103.71
6,81,101.46
7,81,102.14
8,81,100.7
9,81,97.51
10,81,98.32
11,81,102.6
12,81,102.88
13,81,102.47
14,81,101.09
15,81,102.61
16,81,100.34
17,81,101.73
18,81,100.11
19,81,98.44
20,81,102.31
21,81,103.16
22,81,105.59
23,81,101.19
24,81,98.59
25,81,100.05
26,81,100.45
27,81,101.03
28,81,101.68
29,81,101.47
30,81,102.3
31,81,101.14
32,81,96.29
33,81,101.19
34,81,100.89
35,81,101.8
36,81,99.96
37,81,101.11
38,81,101.75
39,81,100.29
40,81,101.93
41,81,100.69
42,81,100.84
43,81,94.64
44,81,98.17
45,81,98.14
46,81,100.83
47,81,102.91
48,81,100.1
49,81,102.0
50,81,101.57
51,81,100.53
52,81,101.37
53,81,100.69
54,81,99.89
55,81,100.94
56,81,103.03
57,81,101.07
58,81,100.54
59,81,98.34
60,81,102.91
61,81,97.25
1,82,96.66
2,82,100.83
3,82,98.34
4,82,102.29
5,82,96.76
6,82,102.07
7,82,101.8
8,82,100.42
9,82,96.0
10,82,96.78
11,82,100.73
12,82,99.8
13,82,101.75
14,82,100.18
15,82,100.04
16,82,95.52
17,82,102.04
18,82,99.13
19,82,99.65
20,82,98.33
21,82,97.42
22,82,103.46
23,82,102.13
24,82,102.18
25,82,100.14
26,82,97.11
27,82,104.8
28,82,101.45
29,82,100.88
30,82,99.89
31,82,96.52
32,82,102.88
33,82,98.48
34,82,101.68
35,82,102.11
36,82,101.22
37,82,101.48
38,82,103.21
39,82,98.91
40,82,100.8
41,82,100.0
42,82,96.74
43,82,100.97
44,82,102.87
45,82,103.1
46,82,104.04
47,82,96.75
48,82,103.53
49,82,100.62
50,82,103.42
51,82,99.41
52,82,99.12
53,82,97.73
54,82,101.7
55,82,101.16
56,82,97.88
57,82,95.77
58,82,100.92
59,82,101.13
60,82,98.09
61,82,97.68
1,83,101.37
2,83,103.78
3,83,99.09
4,83,98.33
5,83,100.7
6,83,101.39
7,83,99.4
8,83,104.2
9,83,101.97
10,83,99.42
11,83,97.01
12,83,102.86
13,83,102.62
14,83,99.65
15,83,100.98
16,83,100.0
17,83,101.36
18,83,98.29
19,83,98.03
20,83,102.0
21,83,102.28
22,83,99.44
23,83,98.94
24,83,102.74
25,83,99.03
26,83,100.58
27,83,100.34
28,83,97.55
29,83,100.87
30,83,100.68
31,83,101.21
32,83,100.8
33,83,104.75
34,83,102.8
35,83,100.54
36,83,100.71
37,83,103.96
38,83,102.14
39,83,97.94
40,83,102.28
41,83,102.85
42,83,103.58
43,83,99.52
44,83,99.35
45,83,98.4
46,83,100.88
47,83,101.7
48,83,99.19
49,83,99.92
50,83,96.07
51,83,103.18
52,83,97.02
53,83,100.88
54,83,100.59
55,83,100.19
56,83,100.23
57,83,98.06
58,83,99.41
59,83,102.0
60,83,102.58
61,83,99.2
1,84,96.93
2,84,98.5
3,84,103.77
4,84,98.63
5,84,99.89
6,84,102.93
7,84,99.05
8,84,99.79
9,84,101.72
10,84,103.57
11,84,98.87
12,84,102.96
13,84,99.63
14,84,98.44
15,84,100.72
16,84,97.93
17,84,101.2
18,84,106.58
19,84,102.5
20,84,100.1
21,84,102.43
22,84,98.47
23,84,98.82
24,84,100.21
25,84,100.55
26,84,97.79
27,84,99.77
28,84,100.1
29,84,103.48
30,84,97.81
31,84,97.62
32,84,100.74
33,84,102.69
34,84,101.48
35,84,100.98
36,84,99.78
37,84,101.7
38,84,101.99
39,84,99.81
40,84,98.41
41,84,98.41
42,84,102.03
43,84,97.17
44,84,103.6
45,84,99.31
46,84,100.83
47,84,101.6
48,84,98.81
49,84,99.24
50,84,100.41
51,84,98.42
52,84,97.98
53,84,98.15
54,84,102.51
55,84,100.88
56,84,98.49
57,84,101.81
58,84,98.58
59,84,96.15
60,84,101.44
61,84,103.33
1,85,101.15
2,85,96.27
3,85,100.0
4,85,99.51
5,85,100.82
6,85,98.38
7,85,99.42
8,85,97.25
9,85,100.55
10,85,97.35
11,85,101.0
12,85,98.64
13,85,93.87
14,85,101.75
15,85,101.17
16,85,102.9
17,85,96.03
18,85,98.91
19,85,100.5
20,85,101.39
21,85,97.33
22,85,101.13
23,85,99.14
24,85,96.58
25,85,98.8
26,85,101.33
27,85,96.68
28,85,101.59
29,85,100.88
30,85,99.81
31,85,97.05
32,85,97.2
33,85,99.51
34,85,98.05
35,85,99.63
36,85,102.1
37,85,99.73
38,85,99.67
39,85,99.66
40,85,102.27
41,85,102.82
42,85,101.06
43,85,100.48
44,85,100.65
45,85,103.04
46,85,101.12
47,85,103.2
48,85,99.3
49,85,97.46
50,85,98.78
51,85,98.98
52,85,103.3
53,85,101.56
54,85,98.8
55,85,101.68
56,85,99.8
57,85,103.32
58,85,99.38
59,85,96.96
60,85,99.66
61,85,99.36
1,86,97.34
2,86,101.21
3,86,102.89
4,86,97.8
5,86,102.0
6,86,98.85
7,86,100.02
8,86,99.82
9,86,100.03
10,86,101.04
11,86,98.05
12,86,102.7
13,86,101.13
14,86,101.8
15,86,98.58
16,86,97.92
17,86,102.53
18,86,97.86
19,86,100.48
20,86,102.23
21,86,99.95
22,86,102.55
23,86,99.68
24,86,97.68
25,86,100.99
26,86,100.64
27,86,105.62
28,86,98.36
29,86,99.75
30,86,98.79
31,86,99.97
32,86,99.88
33,86,98.5
34,86,101.18
35,86,99.81
36,86,102.92
37,86,98.93
38,86,103.94
39,86,100.76
40,86,102.74
41,86,100.42
42,86,98.61
43,86,99.64
44,86,97.38
45,86,99.92
46,86,100.48
47,86,100.21
48,86,102.77
49,86,99.8
50,86,96.3
51,86,107.17
52,86,98.69
53,86,102.0
54,86,97.05
55,86,100.54
56,86,98.46
57,86,94.4
58,86,99.47
59,86,99.93
60,86,99.59
61,86,100.51
